file_name,title,artist,genre,composers,performers,release_year,corpus,chord_progression_original,chord_progression
ireal-pro_51.jams,26-2,Coltrane John,medium_up_swing,,,,,F:maj7 Ab:7 Db:maj7 E:7 A:maj7 C:7 C:min7 F:7 Bb:maj7 Db:7 Gb:maj7 A:7 D:min7 G:7 G:min7 C:7 F:maj7 Ab:7 Db:maj7 E:7 A:maj7 C:7 C:min7 F:7 Bb:maj7 Ab:7 Db:maj7 E:7 A:maj7 C:7 F:maj7 C:min7 F:7 E:min7 A:7 D:maj7 F:7 Bb:maj7 Eb:min7 Ab:7 Db:maj7 G:min7 C:7 F:maj7 Ab:7 Db:maj7 E:7 A:maj7 C:7 C:min7 F:7 Bb:maj7 Ab:7 Db:maj7 E:7 A:maj7 C:7 F:maj7,<noparts> Fmaj7 Ab7 Dbmaj7 E7 Amaj7 C7 Cmin7 F7 Bbmaj7 Db7 Gbmaj7 A7 Dmin7 G7 Gmin7 C7 Fmaj7 Ab7 Dbmaj7 E7 Amaj7 C7 Cmin7 F7 Bbmaj7 Ab7 Dbmaj7 E7 Amaj7 C7 Fmaj7 Cmin7 F7 Emin7 A7 Dmaj7 F7 Bbmaj7 Ebmin7 Ab7 Dbmaj7 Gmin7 C7 Fmaj7 Ab7 Dbmaj7 E7 Amaj7 C7 Cmin7 F7 Bbmaj7 Ab7 Dbmaj7 E7 Amaj7 C7 Fmaj7
ireal-pro_1329.jams,Twisted,Gray Wardell,medium_up_swing,,,,,Bb:7 Ab:7 Ab:7 Bb:7 Bb:7 Ab:7 Ab:7 Bb:7 Bb:7 Ab:7 Ab:7 Bb:7 Bb:7 Ab:7 Ab:7 Bb:7 Bb:7 Eb:7 Eb:7 F:min7 Bb:7 Eb:7 Eb:7 Bb:7 D:min7 G:min7 C:min7 F:7 Bb:7 G:min7 C:min7 F:7,<noparts> Bb7 Ab7 Bb7 Ab7 Bb7 Ab7 Bb7 Ab7 Bb7 Eb7 Fmin7 Bb7 Eb7 Bb7 Dmin7 Gmin7 Cmin7 F7 Bb7 Gmin7 Cmin7 F7
ireal-pro_930.jams,Mountain Greenery,Rodgers Richard,medium_up_swing,,,,,C:maj6 A:min7 D:min7 G:7 C:maj6 A:min7 D:min7 G:7 C:maj6 A:min7 D:7 E:min7 A:7 D:min7 G:7 C:maj6 A:min7 D:min7 G:7 C:maj6 A:min7 D:min7 G:7 C:maj6 A:min7 D:7 G:7 G:min7 C:7 F:maj6 G:min7 C:7 F:maj6 Bb:7 A:min7 D:7 D:min7 G:7 C:maj6 A:min7 D:min7 G:7 C:maj6 A:min7 D:min7 G:7 C:maj6 A:min7 D:min7 G:7 C:maj6 A:min7 D:min7 G:7,<noparts> Cadd13 Amin7 Dmin7 G7 Cadd13 Amin7 Dmin7 G7 Cadd13 Amin7 D7 Emin7 A7 Dmin7 G7 Cadd13 Amin7 Dmin7 G7 Cadd13 Amin7 Dmin7 G7 Cadd13 Amin7 D7 G7 Gmin7 C7 Fadd13 Gmin7 C7 Fadd13 Bb7 Amin7 D7 Dmin7 G7 Cadd13 Amin7 Dmin7 G7 Cadd13 Amin7 Dmin7 G7 Cadd13 Amin7 Dmin7 G7 Cadd13 Amin7 Dmin7 G7
ireal-pro_691.jams,In Walked Bud,Monk Thelonious,medium_up_swing,,,,,F:min F:minmaj7 F:min7 Bb:7 Eb:7 Ab:maj6 F:7 Bb:min7 Eb:7 Ab:maj6 G:hdim7 C:7(b9) F:min F:minmaj7 F:min7 Bb:7 Eb:7 Ab:maj6 F:7 Bb:min7 Eb:7 Ab:maj6 Ab:maj6 F:min7 F:min7 Db:7 Db:7 F:min7 F:min7 Db:7 Db:7 F:min F:minmaj7 F:min7 Bb:7 Eb:7 Ab:maj6 F:7 Bb:min7 Eb:7 Ab:maj6 G:hdim7 C:7(b9),<noparts> Fmin Fminmaj7 Fmin7 Bb7 Eb7 Abadd13 F7 Bbmin7 Eb7 Abadd13 Gdim7 C7b9 Fmin Fminmaj7 Fmin7 Bb7 Eb7 Abadd13 F7 Bbmin7 Eb7 Abadd13 Fmin7 Db7 Fmin7 Db7 Fmin Fminmaj7 Fmin7 Bb7 Eb7 Abadd13 F7 Bbmin7 Eb7 Abadd13 Gdim7 C7b9
ireal-pro_1418.jams,You And The Night And The Music,Schwartz Arthur,medium_up_swing,,,,,C:min D:hdim7 G:7(b9) C:min C:7(b9) F:min7 D:hdim7 G:7(b9) C:maj7 C:maj7 C:min D:hdim7 G:7(b9) C:min C:7(b9) F:min7 D:hdim7 G:7(b9) C:maj7 C:maj7 Ab:7 Ab:7 G:7 G:7 Ab:7 Ab:7 G:7 Ab:7 G:7 C:min D:hdim7 G:7(b9) C:min C:7(b9) F:min7 D:hdim7 G:7(b9) C:min A:hdim7 D:hdim7 G:7(b9) C:min,<noparts> Cmin Ddim7 G7b9 Cmin C7b9 Fmin7 Ddim7 G7b9 Cmaj7 Cmin Ddim7 G7b9 Cmin C7b9 Fmin7 Ddim7 G7b9 Cmaj7 Ab7 G7 Ab7 G7 Ab7 G7 Cmin Ddim7 G7b9 Cmin C7b9 Fmin7 Ddim7 G7b9 Cmin Adim7 Ddim7 G7b9 Cmin
ireal-pro_373.jams,Dexterity,Parker Charlie,medium_up_swing,,,,,Bb:maj7 G:7 C:min7 F:7 D:min7 G:7 C:min7 F:7 F:min7 Bb:7 Eb:maj7 Ab:7 D:min7 G:7 C:min7 F:7 Bb:maj7 G:7 C:min7 F:7 D:min7 G:7 C:min7 F:7 F:min7 Bb:7 Eb:maj7 Ab:7 C:min7 F:7 Bb:maj6 D:7 D:7 G:7 G:7 C:7 C:7 F:7 F:7 Bb:maj7 G:7 C:min7 F:7 D:min7 G:7 C:min7 F:7 F:min7 Bb:7 Eb:maj7 Ab:7 C:min7 F:7 Bb:maj6,<noparts> Bbmaj7 G7 Cmin7 F7 Dmin7 G7 Cmin7 F7 Fmin7 Bb7 Ebmaj7 Ab7 Dmin7 G7 Cmin7 F7 Bbmaj7 G7 Cmin7 F7 Dmin7 G7 Cmin7 F7 Fmin7 Bb7 Ebmaj7 Ab7 Cmin7 F7 Bbadd13 D7 G7 C7 F7 Bbmaj7 G7 Cmin7 F7 Dmin7 G7 Cmin7 F7 Fmin7 Bb7 Ebmaj7 Ab7 Cmin7 F7 Bbadd13
ireal-pro_1335.jams,Undecided,Shavers Charlie,medium_up_swing,,,,,C:maj6 C:maj6 F:7 F:7 D:7 D:min7 G:7 C:maj6 A:7 D:min7 G:7 C:maj6 C:maj6 F:7 F:7 D:7 D:min7 G:7 C:maj6 C:maj6 G:min7 C:7 G:min7 C:7 F:maj6 F:maj6 A:min7 D:7 A:min7 D:7 G:7 G:7 C:maj6 C:maj6 F:7 F:7 D:7 D:min7 G:7 C:maj6 C:maj6,<noparts> Cadd13 F7 D7 Dmin7 G7 Cadd13 A7 Dmin7 G7 Cadd13 F7 D7 Dmin7 G7 Cadd13 Gmin7 C7 Gmin7 C7 Fadd13 Amin7 D7 Amin7 D7 G7 Cadd13 F7 D7 Dmin7 G7 Cadd13
ireal-pro_1321.jams,Tricotism,Pettiford Oscar,medium_up_swing,,,,,Db:maj7 Db:maj7 Eb:7 Eb:7 Gb:maj7 G:dim7 Db:maj6 Bb:7 A:7 Ab:7 Db:maj7 Db:maj7 Eb:7 Eb:7 Gb:maj7 G:dim7 Db:maj6 Bb:7 Eb:min7 Ab:7 Db:maj6 A:7 A:7 Db:maj7 C:hdim7 F:7(b9) Bb:min Bb:minmaj7 Bb:min7 Eb:7 Eb:min7 Ab:7 Db:maj7 Db:maj7 Eb:7 Eb:7 Gb:maj7 G:dim7 Db:maj6 Bb:7 Eb:min7 Ab:7 Db:maj6,<noparts> Dbmaj7 Eb7 Gbmaj7 Gdimb7 Dbadd13 Bb7 A7 Ab7 Dbmaj7 Eb7 Gbmaj7 Gdimb7 Dbadd13 Bb7 Ebmin7 Ab7 Dbadd13 A7 Dbmaj7 Cdim7 F7b9 Bbmin Bbminmaj7 Bbmin7 Eb7 Ebmin7 Ab7 Dbmaj7 Eb7 Gbmaj7 Gdimb7 Dbadd13 Bb7 Ebmin7 Ab7 Dbadd13
ireal-pro_377.jams,Dinah,Akst Harry,medium_up_swing,,,,,G:maj7 E:min7 A:min7 D:7 G:maj7 C:maj7 G:maj E:min7 A:min7 D:7 G:maj6 Bb:dim7 A:min7 D:7 G:maj7 E:min7 A:min7 D:7 G:maj7 C:maj7 G:maj E:min7 A:min7 D:7 G:maj6 F#:hdim7 B:7(b9) E:min E:minmaj7 E:min7 A:7 E:min7 A:7 A:min7 D:7 G:maj7 E:min7 A:min7 D:7 G:maj7 C:maj7 G:maj E:min7 A:min7 D:7 G:maj6 A:min7 D:7,<noparts> Gmaj7 Emin7 Amin7 D7 Gmaj7 Cmaj7 G Emin7 Amin7 D7 Gadd13 Bbdimb7 Amin7 D7 Gmaj7 Emin7 Amin7 D7 Gmaj7 Cmaj7 G Emin7 Amin7 D7 Gadd13 F#dim7 B7b9 Emin Eminmaj7 Emin7 A7 Emin7 A7 Amin7 D7 Gmaj7 Emin7 Amin7 D7 Gmaj7 Cmaj7 G Emin7 Amin7 D7 Gadd13 Amin7 D7
ireal-pro_365.jams,Del Sasser,Jones Sam,medium_up_swing,,,,,F:min7 Bb:7 Eb:maj7 Eb:maj7 F:min7 Bb:7 Eb:maj7 Eb:maj7 Eb:maj7 Eb:maj7 C:min7 C:min7 A:hdim7 Ab:minmaj7 G:min7 C:7 F:min7 Bb:7 Eb:maj6 Eb:maj6 F:min7 Bb:7 Eb:maj7 Eb:maj7 F:min7 Bb:7 Eb:maj7 Eb:maj7 Eb:maj7 Eb:maj7 C:min7 C:min7 A:hdim7 Ab:minmaj7 G:min7 C:7 F:min7 Bb:7 Eb:maj6 Eb:maj6 Bb:min7 Eb:7 Ab:maj7 Ab:maj7 Bb:min7 Eb:7 Ab:maj7 Ab:maj7 G:min7 C:7 F:maj7 F:maj7 F:min7 Bb:7 G:min7 C:7,<noparts> Fmin7 Bb7 Ebmaj7 Fmin7 Bb7 Ebmaj7 Cmin7 Adim7 Abminmaj7 Gmin7 C7 Fmin7 Bb7 Ebadd13 Fmin7 Bb7 Ebmaj7 Fmin7 Bb7 Ebmaj7 Cmin7 Adim7 Abminmaj7 Gmin7 C7 Fmin7 Bb7 Ebadd13 Bbmin7 Eb7 Abmaj7 Bbmin7 Eb7 Abmaj7 Gmin7 C7 Fmaj7 Fmin7 Bb7 Gmin7 C7
ireal-pro_1007.jams,On The Trail,Grofe Ferde,medium_up_swing,,,,,F:maj7 F:maj7 F:maj7 F:maj7 F:maj7 A:min7 D:7 G:min7 C:7 Ab:min7 Db:7 Ab:min7 Db:7 G:min7 C:7 F:maj6 G:min7 C:7,<noparts> Fmaj7 Amin7 D7 Gmin7 C7 Abmin7 Db7 Abmin7 Db7 Gmin7 C7 Fadd13 Gmin7 C7
ireal-pro_618.jams,I Want To Be Happy,Youmans Vincent,medium_up_swing,,,,,C:maj7 F:7 E:min7 A:7 D:min7 G:7 D:min7 G:7 C:maj6 A:min7 D:min7 G:7 C:maj7 F:7 E:min7 A:7 D:min7 G:7 D:min7 G:7 C:maj6 C:maj6 G:min7 C:7 F:maj7 Bb:7 E:min7 A:7 D:7 G:7 C:maj7 F:7 E:min7 A:7 D:min7 G:7 D:min7 G:7 C:maj6 A:min7 D:min7 G:7,<noparts> Cmaj7 F7 Emin7 A7 Dmin7 G7 Dmin7 G7 Cadd13 Amin7 Dmin7 G7 Cmaj7 F7 Emin7 A7 Dmin7 G7 Dmin7 G7 Cadd13 Gmin7 C7 Fmaj7 Bb7 Emin7 A7 D7 G7 Cmaj7 F7 Emin7 A7 Dmin7 G7 Dmin7 G7 Cadd13 Amin7 Dmin7 G7
ireal-pro_1238.jams,Sweet Georgia Bright,Lloyd Charles,medium_up_swing,,,,,C:7 C:7 Bb:7 Bb:7 C:7 C:7 Bb:7 Bb:7 Eb:7 Eb:7 Eb:7 Eb:7 D:7 Db:7 C:7 C:7,<noparts> C7 Bb7 C7 Bb7 Eb7 D7 Db7 C7
ireal-pro_197.jams,Billie's Bounce,Parker Charlie,medium_up_swing,,,,,F:7 Bb:7 F:7 C:min7 F:7 Bb:7 B:dim7 F:7 A:min7 D:7 G:min7 C:7 F:7 D:7 G:min7 C:7,<noparts> F7 Bb7 F7 Cmin7 F7 Bb7 Bdimb7 F7 Amin7 D7 Gmin7 C7 F7 D7 Gmin7 C7
ireal-pro_857.jams,Lulu's Back In Town,Warren Harry,medium_up_swing,,,,,C:7 F:7 Bb:7 Eb:maj7 C:7 F:7 Bb:7 Eb:7 Ab:maj7 A:dim7 G:min7 C:7 F:7 Bb:7 Eb:maj6 C:7 F:7 Bb:7 Eb:maj7 C:7 F:7 Bb:7 Eb:7 Ab:maj7 A:dim7 G:min7 C:7 F:7 Bb:7 Eb:maj6 Ab:maj7 A:dim7 Eb:maj6 Eb:7 Ab:maj7 A:dim7 Eb:maj6 C:min7 A:hdim7 D:7(b9) G:hdim7 C:7 F:7(b9) F:7 Bb:7 C:7 F:7 Bb:7 Eb:maj7 C:7 F:7 Bb:7 Eb:7 Ab:maj7 A:dim7 G:min7 C:7 F:7 Bb:7 Eb:maj6,<noparts> C7 F7 Bb7 Ebmaj7 C7 F7 Bb7 Eb7 Abmaj7 Adimb7 Gmin7 C7 F7 Bb7 Ebadd13 C7 F7 Bb7 Ebmaj7 C7 F7 Bb7 Eb7 Abmaj7 Adimb7 Gmin7 C7 F7 Bb7 Ebadd13 Abmaj7 Adimb7 Ebadd13 Eb7 Abmaj7 Adimb7 Ebadd13 Cmin7 Adim7 D7b9 Gdim7 C7 F7b9 F7 Bb7 C7 F7 Bb7 Ebmaj7 C7 F7 Bb7 Eb7 Abmaj7 Adimb7 Gmin7 C7 F7 Bb7 Ebadd13
ireal-pro_671.jams,If I Were A Bell,Loesser Frank,medium_up_swing,,,,,G:7 C:7 F:maj7 F:maj7 A:hdim7 D:7 G:7 C:7 F:maj6 F:7 Bb:maj6 C:7 F:maj6 E:hdim7 A:7 D:min7 D:min7 B:hdim7 E:7 A:maj7 G:min7 C:7 G:7 C:7 F:maj7 F:maj7 A:hdim7 D:7 G:7 C:7 F:maj6 F:7 Bb:maj6 B:dim7 F:maj6 Bb:7 A:hdim7 D:7 G:min7 C:7 F:maj6 A:hdim7 D:7,<noparts> G7 C7 Fmaj7 Adim7 D7 G7 C7 Fadd13 F7 Bbadd13 C7 Fadd13 Edim7 A7 Dmin7 Bdim7 E7 Amaj7 Gmin7 C7 G7 C7 Fmaj7 Adim7 D7 G7 C7 Fadd13 F7 Bbadd13 Bdimb7 Fadd13 Bb7 Adim7 D7 Gmin7 C7 Fadd13 Adim7 D7
ireal-pro_184.jams,"Best Things In Life Are Free, The",DeSylva-Brown-Henderson,medium_up_swing,,,,,C:maj6 C:maj6 C:maj7 C:maj7 C:maj6 C:maj6 Eb:dim7 D:min7 G:7 D:min7 D:min7 D:min7 D:min7 G:7 D:min7 G:7 C:maj7 C#:dim7 D:min7 G:7 G:min7 C:7 F:maj7 F:maj7 A:min7 D:7 D:min7 G:7 C:maj6 C:maj6 E:min7 A:7 D:min7 D:min7 G:7 C:maj6 C:maj6,<noparts> Cadd13 Cmaj7 Cadd13 Ebdimb7 Dmin7 G7 Dmin7 G7 Dmin7 G7 Cmaj7 C#dimb7 Dmin7 G7 Gmin7 C7 Fmaj7 Amin7 D7 Dmin7 G7 Cadd13 Emin7 A7 Dmin7 G7 Cadd13
ireal-pro_195.jams,"Bill Bailey, Won't You Please Come Home",Cannon Hughie,medium_up_swing,,,,,G:maj G:maj G:maj G:maj G:maj G:maj G:maj Ab:dim7 A:min7 D:7 D:7 D:7 D:7 D:7 D:7 D:7 G:maj A:min7 D:7 G:maj G:maj G:maj G:maj D:min7 G:7 C:maj C:maj C:maj C#:dim7 G:maj E:7 A:7 D:7 G:maj A:min7 D:7,<noparts> G Abdimb7 Amin7 D7 G Amin7 D7 G Dmin7 G7 C C#dimb7 G E7 A7 D7 G Amin7 D7
ireal-pro_1245.jams,Tadd's Delight,Dameron Tadd,medium_up_swing,,,,,Bb:min7 Bb:min7 Eb:7(b9) Ab:maj7 C:hdim7 F:7 Bb:min7 Bb:min7 Eb:7(b9) Ab:maj7 Eb:min7 Ab:7 Db:maj7 Gb:9(#11) Ab:maj7 F:7(b9) Bb:9(#11) Bb:9(#11) Eb:7 C:min7 F:7 Bb:min7 Bb:min7 Eb:7(b9) Ab:maj7 C:hdim7 F:7 Bb:min7 Bb:min7 Eb:7(b9) Ab:maj7 Eb:min7 Ab:7 Db:maj7 Gb:9(#11) Ab:maj7 C:min7 F:7 F:min7 Bb:7 Bb:min7 Eb:7 Ab:maj7 F:7(b9),<noparts> Bbmin7 Eb7b9 Abmaj7 Cdim7 F7 Bbmin7 Eb7b9 Abmaj7 Ebmin7 Ab7 Dbmaj7 Gb11s Abmaj7 F7b9 Bb11s Eb7 Cmin7 F7 Bbmin7 Eb7b9 Abmaj7 Cdim7 F7 Bbmin7 Eb7b9 Abmaj7 Ebmin7 Ab7 Dbmaj7 Gb11s Abmaj7 Cmin7 F7 Fmin7 Bb7 Bbmin7 Eb7 Abmaj7 F7b9
ireal-pro_1302.jams,Tippin',Silver Horace,medium_up_swing,,,,,Bb:maj6 G:7(b9) C:min7 C#:dim7 Bb:maj G:7(b9) C:min7 F:7 Bb:7 Eb:maj6 E:dim7 Bb:maj G:7(b9) C:7 F:7 Bb:maj6 G:7(b9) C:min7 C#:dim7 Bb:maj G:7(b9) C:min7 F:7 Bb:7 Eb:maj6 E:dim7 Bb:maj G:min7 C:min7 F:7 Bb:maj A:min7 D:7 Ab:min7 Db:7 G:min7 C:7 C:hdim7 F:7 Bb:maj6 G:7(b9) C:min7 C#:dim7 Bb:maj G:7(b9) C:min7 F:7 Bb:7 Eb:maj6 E:dim7 Bb:maj G:min7 C:7 F:7 Bb:maj,<noparts> Bbadd13 G7b9 Cmin7 C#dimb7 Bb G7b9 Cmin7 F7 Bb7 Ebadd13 Edimb7 Bb G7b9 C7 F7 Bbadd13 G7b9 Cmin7 C#dimb7 Bb G7b9 Cmin7 F7 Bb7 Ebadd13 Edimb7 Bb Gmin7 Cmin7 F7 Bb Amin7 D7 Abmin7 Db7 Gmin7 C7 Cdim7 F7 Bbadd13 G7b9 Cmin7 C#dimb7 Bb G7b9 Cmin7 F7 Bb7 Ebadd13 Edimb7 Bb Gmin7 C7 F7 Bb
ireal-pro_75.jams,A Sunday Kind Of Love,Belle-Prima-Leonard-Rhodes,ballad,,,,,F:maj7 F#:dim7 G:min7 C:7 F:maj7 C:min7 F:7 Bb:maj7 Bb:min7 F:maj7 D:7 G:min7 C:7 F:maj6 D:min7 G:min7 Db:7 C:7 F:maj7 F#:dim7 G:min7 C:7 F:maj7 C:min7 F:7 Bb:maj7 Bb:min7 F:maj7 D:7 G:min7 C:7 F:maj6 Eb:7 F:maj6 C:min7 F:7 C:min7 F:7 Bb:maj7 F:7 Bb:maj7 G:7 G:7 G:min7 C:7 Db:7 C:7 F:maj7 F#:dim7 G:min7 C:7 F:maj7 C:min7 F:7 Bb:maj7 Bb:min7 F:maj7 D:7 G:min7 C:7 F:maj6 Eb:7 F:maj6,<noparts> Fmaj7 F#dimb7 Gmin7 C7 Fmaj7 Cmin7 F7 Bbmaj7 Bbmin7 Fmaj7 D7 Gmin7 C7 Fadd13 Dmin7 Gmin7 Db7 C7 Fmaj7 F#dimb7 Gmin7 C7 Fmaj7 Cmin7 F7 Bbmaj7 Bbmin7 Fmaj7 D7 Gmin7 C7 Fadd13 Eb7 Fadd13 Cmin7 F7 Cmin7 F7 Bbmaj7 F7 Bbmaj7 G7 Gmin7 C7 Db7 C7 Fmaj7 F#dimb7 Gmin7 C7 Fmaj7 Cmin7 F7 Bbmaj7 Bbmin7 Fmaj7 D7 Gmin7 C7 Fadd13 Eb7 Fadd13
ireal-pro_918.jams,Moonlight Becomes You,Van-Heusen Jimmy,ballad,,,,,F:maj7 F#:dim7 G:min7 C:7 F:maj7 A:7 Bb:maj7 Eb:7 A:min7 D:7 G:min7 C:7 A:min7 D:7 G:min7 C:7 F:maj7 F#:dim7 G:min7 C:7 F:maj7 A:7 Bb:maj7 Eb:7 A:min7 D:7 G:min7 C:7 F:maj6 C:min7 F:7 Bb:maj7 C:min7 F:7 Bb:maj7 E:hdim7 A:7(b9) D:min7 G:7 G:min7 C:7 F:maj7 F#:dim7 G:min7 C:7 F:maj7 A:7 Bb:maj7 Eb:7 A:min7 D:7 G:min7 C:7 A:7 D:7 G:7 C:7 F:maj6 F:maj6,<noparts> Fmaj7 F#dimb7 Gmin7 C7 Fmaj7 A7 Bbmaj7 Eb7 Amin7 D7 Gmin7 C7 Amin7 D7 Gmin7 C7 Fmaj7 F#dimb7 Gmin7 C7 Fmaj7 A7 Bbmaj7 Eb7 Amin7 D7 Gmin7 C7 Fadd13 Cmin7 F7 Bbmaj7 Cmin7 F7 Bbmaj7 Edim7 A7b9 Dmin7 G7 Gmin7 C7 Fmaj7 F#dimb7 Gmin7 C7 Fmaj7 A7 Bbmaj7 Eb7 Amin7 D7 Gmin7 C7 A7 D7 G7 C7 Fadd13
ireal-pro_1749.jams,"First Time Ever I Saw Your Face, The",Roberta Flack (Ewan MacColl),ballad,,,,,C:maj D:min G:7 C:maj D:min G:7 C:maj D:min G:7 C:maj D:min G:7 D:min G:7 C:maj C:maj A:min A:min E:min F:maj F:maj F:min(9) G:maj G:7 C:maj C:maj Bb:maj Bb:maj C:maj C:maj Bb:maj Bb:maj C:maj C:maj D:min G:7 C:maj C:maj A:min A:min E:min F:maj F:maj C:maj G:7 G:7 C:maj C:maj Bb:maj Bb:maj C:maj C:maj Bb:maj Bb:maj C:maj C:maj D:min G:7 C:maj C:maj A:min A:min E:min F:maj F:maj C:maj G:maj G:7 C:maj C:maj Bb:maj Bb:maj C:maj C:maj Bb:maj Bb:maj C:maj C:maj D:min D:min G:7 G:7 C:maj Bb:maj C:maj Bb:maj C:maj,<noparts> C Dmin G7 C Dmin G7 C Dmin G7 C Dmin G7 Dmin G7 C Amin Emin F Fminadd9 G G7 C Bb C Bb C Dmin G7 C Amin Emin F C G7 C Bb C Bb C Dmin G7 C Amin Emin F C G G7 C Bb C Bb C Dmin G7 C Bb C Bb C
ireal-pro_1905.jams,Nothing Rhymed,O'Sullivan Gilbert,ballad,,,,,C:min G:maj C:min7 Ab:maj Eb:maj Eb:maj C:min G:maj C:min7 Ab:maj Bb:maj Bb:7 Eb:maj F:min9 Db:maj7 Eb:maj Eb:maj C:min G:maj C:min7 Ab:maj Bb:maj Bb:7 Eb:maj F:min9 Db:maj Eb:maj Bb:min7 Bb:min7 Eb:7 Ab:maj Ab:min7 Eb:maj F:7 Db:maj Eb:maj Eb:maj C:min G:maj C:min7 Ab:maj Bb:maj Bb:7 Eb:maj F:min9 Db:maj7 Eb:maj Eb:maj C:min G:maj C:min7 Ab:maj Bb:maj Bb:maj Eb:maj F:min9 Bb:maj G:7 C:min Ab:maj Bb:sus4 Eb:maj Eb:maj C:min G:maj C:min7 Ab:maj Bb:maj Bb:7 Eb:maj F:min9 Db:maj7 Eb:maj Eb:maj Bb:min7 Bb:min7 Eb:7 Ab:maj Ab:min7 Eb:maj F:7 Db:maj Eb:maj Eb:maj C:min G:maj C:min7 Ab:maj Bb:maj Bb:maj Eb:maj F:min9 Bb:maj G:7 C:min Ab:maj Bb:sus4 Eb:maj Eb:maj Eb:maj7 C:min C:min C:min7 Ab:maj Bb:sus4 Bb:7 Eb:maj,<noparts> Cmin G Cmin7 Ab Eb Cmin G Cmin7 Ab Bb Bb7 Eb Fmin9 Dbmaj7 Eb Cmin G Cmin7 Ab Bb Bb7 Eb Fmin9 Db Eb Bbmin7 Eb7 Ab Abmin7 Eb F7 Db Eb Cmin G Cmin7 Ab Bb Bb7 Eb Fmin9 Dbmaj7 Eb Cmin G Cmin7 Ab Bb Eb Fmin9 Bb G7 Cmin Ab Bbsus4 Eb Cmin G Cmin7 Ab Bb Bb7 Eb Fmin9 Dbmaj7 Eb Bbmin7 Eb7 Ab Abmin7 Eb F7 Db Eb Cmin G Cmin7 Ab Bb Eb Fmin9 Bb G7 Cmin Ab Bbsus4 Eb Ebmaj7 Cmin Cmin7 Ab Bbsus4 Bb7 Eb
ireal-pro_672.jams,If There Is Someone Lovelier,Dietz-Schwartz,ballad,,,,,C:maj7 A:min7 D:min7 G:7 E:min7 A:7 D:min7 G:7 C:maj7 B:hdim7 E:7(b9) A:min7 D:7 G:7 C:maj7 A:min7 D:min7 G:7 C:maj6 G:min7 C:7 F:maj7 G:7 E:min7 A:7 D:min7 G:7 C:maj7 C:7 B:hdim7 E:7(b9) A:min7 A:min7 D:7 G:7 C:maj7 A:min7 D:min7 G:7 E:hdim7 A:7(b9) D:min7 D:min7 G:7 C:maj6 C:maj6,<noparts> Cmaj7 Amin7 Dmin7 G7 Emin7 A7 Dmin7 G7 Cmaj7 Bdim7 E7b9 Amin7 D7 G7 Cmaj7 Amin7 Dmin7 G7 Cadd13 Gmin7 C7 Fmaj7 G7 Emin7 A7 Dmin7 G7 Cmaj7 C7 Bdim7 E7b9 Amin7 D7 G7 Cmaj7 Amin7 Dmin7 G7 Edim7 A7b9 Dmin7 G7 Cadd13
ireal-pro_112.jams,All Of A Sudden My Heart Sings,Herpin-Jamblan-Rome,ballad,,,,,C:maj C:maj G:7 G:7 C:maj C:7 F:maj F:min C:maj F:maj F:maj G:7 G:7 C:maj C:maj A:min A:min E:min E:min F:maj F:maj E:min A:min D:min F:min C:maj A:min D:7 G:7 C:maj F:min C:maj G:7,<noparts> C G7 C C7 F Fmin C F G7 C Amin Emin F Emin Amin Dmin Fmin C Amin D7 G7 C Fmin C G7
ireal-pro_1383.jams,When Sunny Gets Blue,Fisher Marvin,ballad,,,,,G:min7 C:7 Bb:min7 Eb:7 F:maj7 G:min7 A:min7 D:7 B:hdim7 Bb:min7 Eb:7 F:maj7 Ab:min7 Db:7 G:min7 C:7 Bb:7 A:min7 D:7(b9) G:min7 C:7 Bb:min7 Eb:7 F:maj7 G:min7 A:min7 D:7 B:hdim7 Bb:min7 Eb:7 F:maj7 Ab:min7 Db:7 G:min7 C:7 Bb:7 E:min7 A:7(b9) D:maj7 E:min7 F#:min7 B:7 E:min7 A:7 D:maj7 D:min7 G:7 C:maj7 A:min7 F:maj7 D:min7 G:7 G:min7 C:7 G:min7 C:7 Bb:min7 Eb:7 F:maj7 G:min7 A:min7 D:7 B:hdim7 Bb:min7 Eb:7 F:maj7 Ab:min7 Db:7 G:min7 C:7 F:maj7,<noparts> Gmin7 C7 Bbmin7 Eb7 Fmaj7 Gmin7 Amin7 D7 Bdim7 Bbmin7 Eb7 Fmaj7 Abmin7 Db7 Gmin7 C7 Bb7 Amin7 D7b9 Gmin7 C7 Bbmin7 Eb7 Fmaj7 Gmin7 Amin7 D7 Bdim7 Bbmin7 Eb7 Fmaj7 Abmin7 Db7 Gmin7 C7 Bb7 Emin7 A7b9 Dmaj7 Emin7 F#min7 B7 Emin7 A7 Dmaj7 Dmin7 G7 Cmaj7 Amin7 Fmaj7 Dmin7 G7 Gmin7 C7 Gmin7 C7 Bbmin7 Eb7 Fmaj7 Gmin7 Amin7 D7 Bdim7 Bbmin7 Eb7 Fmaj7 Abmin7 Db7 Gmin7 C7 Fmaj7
